car_brand,car_model,car_variant,car_price,car_transmission,car_mileage,car_year,car_location,car_link
Honda,CR-V,TURBO PRESTIGE (CR-V),478000000,Automatic,29280,2020,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-prestige-2020/p/SN202307-000000267
Honda,CITY,RS (CITY),285000000,Automatic,26299,2021,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-city-rs-2021/p/SN202307-000000274
Honda,HRV,HRV 1.5 E A/T,300320000,Automatic,24513,2020,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-e-a-t-2020/p/SN202206-0000001184
Honda,CRV,CR-V 2.4 AT (ALL NEW),208080000,Automatic,139157,2012,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2012/p/SN202207-0000002080
Honda,BRV,BR-V E AT,175440000,Automatic,139280,2017,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brv-br-v-e-at-2017/p/SN202303-0000008025
Honda,JAZZ,RS (JAZZ),257000000,Automatic,58651,2019,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2019/p/SN202306-000000225
Honda,BRIO,RS (BRIO),155000000,Manual,76543,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202307-000000001
Honda,BRIO,RS (BRIO),161000000,Automatic,72747,2018,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202307-000000025
Honda,BRIO,RS (BRIO),185000000,Manual,20626,2022,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2022/p/SN202307-000000280
Honda,BRIO SATYA,1.2 E M/T,146200000,Automatic,35300,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-satya-1-2-e-m-t-2022/p/SN202307-0000000011
Honda,JAZZ,RS (JAZZ),248000000,Automatic,34450,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202307-000000047
Honda,JAZZ,JAZZ E / RS AT (ALL NEW),216240000,Automatic,108560,2017,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-jazz-jazz-e-rs-at-2017/p/SN202210-0000000017
Honda,HRV,HRV 1.5 S A/T,221340000,Automatic,52054,2017,Kota Medan,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-s-a-t-2017/p/SN202210-0000000023
Honda,CRV,ALL NEW CRV 1.5 TURBO PRESTIGE AT,425340000,Automatic,58756,2018,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/honda-crv-all-new-crv-1-5-turbo-prestige-at-2018/p/SN202210-0000006025
Honda,BRV,BR-V E AT,191760000,Automatic,43654,2017,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-brv-br-v-e-at-2017/p/SN202301-0000002010
Honda,JAZZ,RS (JAZZ),247000000,Automatic,54517,2018,Kota Jakarta Timur,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202306-000000446
Honda,CR-V,(CR-V),292000000,Automatic,53291,2017,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2017/p/SN202307-000000103
Honda,BRIO,E SATYA (BRIO),160000000,Manual,26499,2021,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2021/p/SN202307-000000128
Honda,CALYA,1.2 G A/T,158562500,Automatic,29069,2021,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/toyota-calya-1-2-g-a-t-2021/p/SN202306-0000006145
Honda,HRV,HRV 1.5 E A/T SE,265200000,Automatic,54420,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-e-a-t-se-2018/p/SN202307-0000000026
Honda,HRV,HRV 1.5 S A/T,260100000,Automatic,74942,2019,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-s-a-t-2019/p/SN202307-0000000027
Honda,MOBILIO,RS NEW (MOBILIO),185000000,Automatic,75142,2017,Kota Jakarta Pusat,https://www.mobbi.id/in/mobil-bekas/honda-mobilio-rs-new-2017/p/SN202307-000000067
Honda,BRIO SATYA,1.2 E M/T,104812500,Automatic,100715,2019,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-satya-1-2-e-m-t-2019/p/SN202307-0000000060
Honda,CR-V,(CR-V),252000000,Automatic,120939,2016,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-2016/p/SN202307-000000624
Honda,CR-V,TURBO PRESTIGE (CR-V),430000000,Automatic,75024,2018,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-cr-v-turbo-prestige-2018/p/SN202210-000000169
Honda,CRV,ALL NEW CRV 1.5 TURBO PRESTIGE AT,433500000,Automatic,58534,2018,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/honda-crv-all-new-crv-1-5-turbo-prestige-at-2018/p/SN202301-0000002062
Honda,HRV,HRV 1.5 E A/T,290700000,Automatic,28928,2020,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-5-e-a-t-2020/p/SN202301-0000002063
Honda,HRV,HRV 1.8 PRESTIGE,260100000,Automatic,62813,2017,Kota Bogor,https://www.mobbi.id/in/mobil-bekas/honda-hrv-hrv-1-8-prestige-2017/p/SN202301-0000002064
Honda,JAZZ,RS (JAZZ),239000000,Automatic,89375,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-jazz-rs-2018/p/SN202307-000000204
Honda,BRIO,E SATYA (BRIO),147000000,Automatic,29629,2018,Kota Tangerang Selatan,https://www.mobbi.id/in/mobil-bekas/honda-brio-e-satya-2018/p/SN202307-000000217
Honda,JAZZ,JAZZ E / RS MT (ALL NEW),236961300,Manual,41255,2018,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/honda-jazz-jazz-e-rs-mt-2018/p/SN202301-0000002070
Honda,CRV,CR-V 2.4 AT (OLD),114240000,Automatic,225616,2007,Kab. Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-crv-cr-v-2-4-at-2007/p/SN202301-0000002074
Honda,BRIO,BRIO SATYA E 1.2 MT,130560000,Manual,34566,2018,Kab. Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-brio-brio-satya-e-1-2-mt-2018/p/SN202303-0000011020
Honda,MOBILIO,MOBILIO E MT (NEW),168300000,Manual,13332,2018,Kab. Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-mobilio-mobilio-e-mt-2018/p/SN202303-0000011021
Honda,BRIO,RS (BRIO),166000000,Automatic,35305,2018,Kota Bekasi,https://www.mobbi.id/in/mobil-bekas/honda-brio-rs-2018/p/SN202307-000000288
Honda,BR-V,1.5 CVT PRESTIGE,288100000,Automatic,8663,2022,Kota Jakarta Selatan,https://www.mobbi.id/in/mobil-bekas/honda-br-v-1-5-cvt-prestige-2022/p/SN202307-0000000298
Honda,MOBILIO,E (MOBILIO),186000000,Automatic,53260,2019,Kota Bandung,https://www.mobbi.id/in/mobil-bekas/honda-mobilio-e-2019/p/SN202307-000000349
Honda,BR-V,E PRESTIGE (BR-V),207000000,Automatic,54987,2017,Kota Surabaya,https://www.mobbi.id/in/mobil-bekas/honda-br-v-e-prestige-2017/p/SN202307-000000351
